# This table is a summary of properties of many of the known transiting exoplanets.
#
# name = name of the planet
# RA = right ascension of the system on the sky (in degrees)
# Dec = declination of the system on the sky (in degrees)
# magnitude_J = brightness of the star (in J-band, 1.1-1.3 microns; magnitudes)
# distance = distance to the star, in parsecs
# stellar_mass = mass of the star, in solar masses
# stellar_radius = radius of the star, in solar radii
# stellar_luminosity = luminosity of the star, relative to the Sun
# stellar_temperature = temperature of the star, in K
# planet_mass = mass of planet, in Earth masses
# planet_radius = radius of planet, in Earth radii
# planet_period = period of planet, in days
# planet_semimajor = semimajor axis of planet's orbit, in AU
# planet_heatreceived = the flux of heat received by the planet, in W/m^2 (for comparison, Earth receives 1360 W/m^2 from the Sun)
# transit_depth = the fraction of starlight the planet blocks
#

           name |         RA |        Dec | magnitude_J | distance | stellar_mass | stellar_radius | stellar_luminosity | stellar_temperature | planet_mass |  planet_radius | planet_period | planet_semimajor | planet_heatreceived |     transit_depth
    Kepler-358b | 293.230225 |  48.281376 |      14.106 |      nan |         0.95 |           0.95 |      0.98513966022 |              5908.0 |         nan |  2.79172917538 |     34.060467 |   0.202150504815 |       32992.2683067 | 0.000725926962895
    Kepler-358c | 293.230225 |  48.281376 |      14.106 |      nan |         0.95 |           0.95 |      0.98513966022 |              5908.0 |         nan |   2.8363600943 |     83.488369 |   0.367500907601 |       9982.63067498 | 0.000749323046424
    Kepler-359b | 293.293635 |  42.196354 |      14.736 |      nan |         1.07 |           1.09 |      1.62220496271 |              6248.0 |         nan |  3.51257637482 |     25.563222 |   0.173702025724 |       73580.0352599 | 0.000872955536566
    Kepler-359c | 293.293635 |  42.196354 |      14.736 |      nan |         1.07 |           1.09 |      1.62220496271 |              6248.0 |         nan |  4.20717648772 |      57.68802 |    0.29884884217 |       24858.0239968 |  0.00125233936831
    Kepler-359d | 293.293635 |  42.196354 |      14.736 |      nan |         1.07 |           1.09 |      1.62220496271 |              6248.0 |         nan |  4.00083911077 |     77.095691 |   0.362588945275 |       16886.5387132 |  0.00113251182648
    Kepler-360b | 286.284731 |  44.781555 |      13.642 |      nan |         0.95 |           1.06 |      1.35139737966 |              6053.0 |         nan |  1.65043691233 |      3.289672 |  0.0425542391828 |       1021319.07771 | 0.000203788509745
    Kepler-360c | 286.284731 |  44.781555 |      13.642 |      nan |         0.95 |           1.06 |      1.35139737966 |              6053.0 |         nan |  2.09487831304 |      7.186434 |   0.071644588451 |       360313.322479 | 0.000328321587305
    Kepler-361b | 296.803453 |  46.741154 |      12.526 |      nan |         1.07 |           1.34 |      2.33000752713 |              6169.0 |         nan |  1.45983271842 |      8.486616 |  0.0832819444996 |       459747.782358 | 9.97677451817e-05
    Kepler-361c | 296.803453 |  46.741154 |      12.526 |      nan |         1.07 |           1.34 |      2.33000752713 |              6169.0 |         nan |  2.49028254509 |     55.188023 |   0.290151205925 |       37876.7403328 | 0.000290322850973
    Kepler-362b | 291.771639 |  47.529903 |      13.322 |      nan |         0.77 |           0.72 |     0.521275998651 |              5788.0 |         nan | 0.864233642617 |     10.327186 |  0.0850651105405 |       98589.0813737 | 0.000121113041752
    Kepler-362c | 291.771639 |  47.529903 |      13.322 |      nan |         0.77 |           0.72 |     0.521275998651 |              5788.0 |         nan |  1.46590151578 |     37.866281 |   0.202270201423 |       17436.8466257 | 0.000348448149635
    Kepler-363b | 283.192081 |  41.305393 |      12.111 |      nan |         1.23 |           1.49 |      1.94643748812 |              5593.0 |         nan |  1.16228908493 |      3.614568 |  0.0493862290588 |       1092176.32996 | 5.11504371324e-05
    Kepler-363c | 283.192081 |  41.305393 |      12.111 |      nan |         1.23 |           1.49 |      1.94643748812 |              5593.0 |         nan |  1.69666471967 |      7.542427 |  0.0806446714839 |        409593.57795 | 0.000108996634734
    Kepler-363d | 283.192081 |  41.305393 |      12.111 |      nan |         1.23 |           1.49 |      1.94643748812 |              5593.0 |         nan |  2.09342011743 |     11.932125 |   0.109491430454 |       222200.091562 | 0.000165933402102
    Kepler-364b | 281.569933 |  47.398697 |      12.676 |      nan |          1.2 |           1.28 |      2.04317092191 |              6108.0 |         nan |  1.51830050387 |     25.745718 |   0.181327490149 |       85043.5598323 | 0.000118273949856
    Kepler-364c | 281.569933 |  47.398697 |      12.676 |      nan |          1.2 |           1.28 |      2.04317092191 |              6108.0 |         nan |  2.11322466034 |     59.980627 |   0.318664960635 |       27535.9526765 | 0.000229121038178
    Kepler-365b | 295.626598 |  49.130436 |      13.484 |      nan |         0.99 |           1.05 |      1.29045579466 |              6012.0 |         nan |  2.09129456175 |     10.664903 |  0.0945038643703 |       197746.146545 | 0.000333461259153
    Kepler-365c | 295.626598 |  49.130436 |      13.484 |      nan |         0.99 |           1.05 |      1.29045579466 |              6012.0 |         nan |  1.59136142587 |     17.784129 |   0.132892364208 |       100001.636925 | 0.000193086816798
    Kepler-366b | 296.852042 |  49.084446 |      13.708 |      nan |         1.05 |           1.05 |      1.46809406796 |              6209.0 |         nan |  1.42176516533 |      3.281959 |  0.0439290451548 |       1041152.60301 | 0.000154124154899
    Kepler-366c | 296.852042 |  49.084446 |      13.708 |      nan |         1.05 |           1.05 |      1.46809406796 |              6209.0 |         nan |  1.81927945356 |      12.51616 |   0.107228541827 |       174741.925093 | 0.000252356095325
    Kepler-367b | 297.292418 |  49.981632 |      11.243 |      nan |         0.75 |           0.69 |     0.209928042572 |              4710.0 |         nan |  1.30619320499 |     37.815724 |    0.20032505184 |       7159.19119822 | 0.000301238326684
    Kepler-367c | 297.292418 |  49.981632 |      11.243 |      nan |         0.75 |           0.69 |     0.209928042572 |              4710.0 |         nan |  1.20252557129 |     53.578637 |   0.252705537274 |        4498.8858316 | 0.000255319524369
    Kepler-368b | 291.880046 |  45.387936 |        11.6 |      nan |         0.71 |           2.02 |      3.35022310491 |              5502.0 |         nan |  3.25402380659 |      26.84768 |   0.156539468302 |       187107.007576 | 0.000218138478998
    Kepler-368c | 291.880046 |  45.387936 |        11.6 |      nan |         0.71 |           2.02 |      3.35022310491 |              5502.0 |         nan |  3.88242636165 |     72.379334 |   0.303223182033 |       49866.9676373 |  0.00031052550956
    Kepler-369b | 293.674235 |  47.908467 |      13.247 |      nan |         0.54 |           0.47 |     0.032911371642 |              3591.0 |         nan |  1.12791826621 |      2.732756 |  0.0311505022903 |        46417.303475 | 0.000484120097058
    Kepler-369c | 293.674235 |  47.908467 |      13.247 |      nan |         0.54 |           0.47 |     0.032911371642 |              3591.0 |         nan |  1.44822348421 |     14.871572 |  0.0963760379308 |       4849.21989854 | 0.000798121523931
    Kepler-370b | 292.171121 |  40.916306 |      13.977 |      nan |         0.94 |            0.9 |     0.851120272659 |              5852.0 |         nan |  1.57733888951 |       4.57953 |   0.052867623246 |       416749.794782 | 0.000258201386996
    Kepler-370c | 292.171121 |  40.916306 |      13.977 |      nan |         0.94 |            0.9 |     0.851120272659 |              5852.0 |         nan |  1.90383553091 |      19.02293 |   0.136613658131 |       62411.8025799 | 0.000376155489538
    Kepler-371b | 292.326464 |  38.657588 |      12.701 |      nan |         0.94 |           0.99 |     0.905034877989 |              5666.0 |         nan |  1.95783016484 |     34.763278 |   0.204200277742 |       29704.1200727 | 0.000328755638002
    Kepler-371c | 292.326464 |  38.657588 |      12.701 |      nan |         0.94 |           0.99 |     0.905034877989 |              5666.0 |         nan |  1.78097934539 |     67.968015 |   0.319285286219 |       12149.8674024 | 0.000272045122685
    Kepler-372b | 291.256195 |  49.258953 |      13.878 |      nan |         1.15 |           1.14 |      2.09004402937 |              6509.0 |         nan |   1.4207108458 |      6.849692 |  0.0739514236073 |        523029.74714 | 0.000130555525382
    Kepler-372c | 291.256195 |  49.258953 |      13.878 |      nan |         1.15 |           1.14 |      2.09004402937 |              6509.0 |         nan |   2.0856118485 |     20.053763 |   0.151343263647 |        124880.11138 | 0.000281352537145
    Kepler-372d | 291.256195 |  49.258953 |      13.878 |      nan |         1.15 |           1.14 |      2.09004402937 |              6509.0 |         nan |  1.73621862641 |     30.092568 |   0.198368180621 |       72690.1303024 | 0.000194981176769
    Kepler-373b | 289.387993 |   50.59705 |       13.28 |      nan |         0.87 |           0.84 |     0.709024345911 |              5787.0 |         nan |  1.31497464216 |      5.535309 |   0.058461177743 |       283916.125515 | 0.000206001200632
    Kepler-373c | 289.387993 |   50.59705 |       13.28 |      nan |         0.87 |           0.84 |     0.709024345911 |              5787.0 |         nan |  1.24381038263 |     16.725948 |   0.122189383984 |       64991.7497796 | 0.000184307645457
    Kepler-374b |  294.13793 |  42.370502 |      13.503 |      nan |         0.84 |           0.91 |     0.946900736387 |              5977.0 |         nan | 0.997359844599 |      1.897806 |  0.0283048507052 |       1617509.16334 | 0.000100975157818
    Kepler-374c |  294.13793 |  42.370502 |      13.503 |      nan |         0.84 |           0.91 |     0.946900736387 |              5977.0 |         nan |  1.11857799475 |      3.282807 |  0.0407871373618 |       778972.337909 | 0.000127011582115
    Kepler-374d |  294.13793 |  42.370502 |      13.503 |      nan |         0.84 |           0.91 |     0.946900736387 |              5977.0 |         nan |  1.27822286322 |      5.028219 |  0.0541962346958 |       441194.669938 | 0.000165853234562
    Kepler-375b | 288.617907 |  48.098416 |      14.536 |      nan |         0.89 |           0.84 |     0.728331577501 |              5826.0 |         nan |  1.45822931708 |     12.125934 |  0.0993588825575 |       100967.074982 | 0.000253330013415
    Kepler-375c | 288.617907 |  48.098416 |      14.536 |      nan |         0.89 |           0.84 |     0.728331577501 |              5826.0 |         nan |  2.63504361854 |     19.986326 |   0.138638933808 |       51858.8345489 | 0.000827200165657
    Kepler-376b | 291.607165 |  38.410386 |      12.697 |      nan |         1.05 |           1.18 |      1.51168292468 |              5900.0 |         nan |  1.04521445184 |      4.920199 |  0.0575419764434 |       624820.385022 | 6.59538823079e-05
    Kepler-376c | 291.607165 |  38.410386 |      12.697 |      nan |         1.05 |           1.18 |      1.51168292468 |              5900.0 |         nan |  1.73202691261 |     14.172327 |   0.116490481089 |       152455.768759 | 0.000181108496339
    Kepler-377b | 295.422002 |  38.735691 |      12.801 |      nan |         0.88 |           1.22 |      1.67026039526 |              5949.0 |         nan |  1.37579307511 |     12.509529 |   0.101062047447 |       223806.157426 | 0.000106900600452
    Kepler-377c | 295.422002 |  38.735691 |      12.801 |      nan |         0.88 |           1.22 |      1.67026039526 |              5949.0 |         nan |  2.13171393317 |     27.014976 |   0.168848488667 |       80177.7492191 | 0.000256644377296
    Kepler-378b | 294.948588 |  46.438641 |      10.846 |      nan |         0.96 |           0.67 |     0.189825548503 |              4661.0 |         nan | 0.745597724177 |     16.092361 |   0.123056195785 |       17155.8296767 | 0.000104100570535
    Kepler-378c | 294.948588 |  46.438641 |      10.846 |      nan |         0.96 |           0.67 |     0.189825548503 |              4661.0 |         nan |  0.71284110159 |     28.906009 |   0.181837058062 |       7856.94844083 | 9.51545210425e-05
    Kepler-379b | 295.701103 |  38.945831 |      12.341 |      nan |         1.08 |           1.31 |      2.06538445551 |              6054.0 |         nan |  1.65810617679 |      20.09838 |   0.148427777162 |       128302.337709 | 0.000134671485494
    Kepler-379c | 295.701103 |  38.945831 |      12.341 |      nan |         1.08 |           1.31 |      2.06538445551 |              6054.0 |         nan |  2.33015408624 |     62.784697 |   0.317183326775 |       28095.9833429 | 0.000265962408718
     Kepler-37b |  284.05966 |  44.518131 |       8.356 |     66.0 |          0.8 |           0.77 |     0.457409772497 |              5417.0 |         nan | 0.308307767179 |       13.3675 |   0.102328518645 |       59782.7787049 | 1.34766220668e-05
     Kepler-37c |  284.05966 |  44.518131 |       8.356 |     66.0 |          0.8 |           0.77 |     0.457409772497 |              5417.0 |         nan | 0.743952175397 |        21.302 |   0.139607948566 |       32118.0507812 | 7.84697291146e-05
     Kepler-37d |  284.05966 |  44.518131 |       8.356 |     66.0 |          0.8 |           0.77 |     0.457409772497 |              5417.0 |         nan |  1.97683693432 |       39.7922 |   0.211752489934 |       13960.8679691 | 0.000554056189149
    Kepler-380b | 282.394616 |   48.75914 |      12.614 |      nan |         1.05 |           1.22 |      1.78071135662 |              6045.0 |         nan |  1.18794236427 |      3.930821 |  0.0495433277741 |       992858.166185 | 7.97011608678e-05
    Kepler-380c | 282.394616 |   48.75914 |      12.614 |      nan |         1.05 |           1.22 |      1.78071135662 |              6045.0 |         nan |  1.25906626744 |      7.630004 |  0.0770926260819 |       410045.340713 | 8.95305151698e-05
    Kepler-381b | 285.182787 |  43.831089 |       9.721 |      nan |         1.34 |           1.57 |       3.1633937942 |              6152.0 |         nan |  1.01275771179 |      5.629021 |  0.0682742191214 |        928760.65136 | 3.49788382008e-05
    Kepler-381c | 285.182787 |  43.831089 |       9.721 |      nan |         1.34 |           1.57 |       3.1633937942 |              6152.0 |         nan |  1.12666432153 |     13.391635 |   0.121671977032 |       292439.586346 | 4.32895773823e-05
    Kepler-382b | 299.136166 |  45.869934 |      13.403 |      nan |          0.8 |           0.94 |     0.778567841834 |              5600.0 |         nan |  1.32116218809 |      5.262155 |  0.0549632387804 |       352708.447754 | 0.000166054302095
    Kepler-382c | 299.136166 |  45.869934 |      13.403 |      nan |          0.8 |           0.94 |     0.778567841834 |              5600.0 |         nan |  1.61044913454 |     12.162701 |  0.0960837428494 |       115414.578402 | 0.000246735639416
    Kepler-383b | 291.342584 |  38.363134 |      13.367 |      nan |         0.67 |           0.67 |      0.19793467404 |              4710.0 |         nan |  1.33552913813 |     12.904532 |  0.0942149169818 |       30517.3327501 | 0.000334003253887
    Kepler-383c | 291.342584 |  38.363134 |      13.367 |      nan |         0.67 |           0.67 |      0.19793467404 |              4710.0 |         nan |  1.24527215875 |     31.200751 |   0.169720718727 |       9404.07725442 | 0.000290383890239
    Kepler-384b | 286.026112 |  44.782871 |      12.419 |      nan |         0.76 |           0.88 |     0.671207141406 |              5577.0 |         nan |  1.15465350553 |     22.597053 |   0.142748744264 |        45079.180045 | 0.000144721008472
    Kepler-384c | 286.026112 |  44.782871 |      12.419 |      nan |         0.76 |           0.88 |     0.671207141406 |              5577.0 |         nan |  1.12863750174 |     45.348269 |   0.227114521306 |       17808.6416384 | 0.000138272933524
    Kepler-385b | 294.338483 |  50.336544 |      14.156 |      nan |         1.09 |           1.13 |      1.83215530155 |              6326.0 |         nan |  2.74518322522 |     10.043686 |  0.0937570959015 |       285244.988212 | 0.000496111567751
    Kepler-385c | 294.338483 |  50.336544 |      14.156 |      nan |         1.09 |           1.13 |      1.83215530155 |              6326.0 |         nan |  3.00090848476 |     15.163161 |   0.123386759853 |       164698.330355 | 0.000592846395345
    Kepler-386b | 289.858871 |  48.693855 |      14.183 |      nan |         0.74 |           0.77 |     0.381872409127 |              5178.0 |         nan |  1.39417320331 |      12.31043 |  0.0943755041976 |       58676.4382722 | 0.000275578657158
    Kepler-386c | 289.858871 |  48.693855 |      14.183 |      nan |         0.74 |           0.77 |     0.381872409127 |              5178.0 |         nan |  1.63017326415 |     25.193458 |   0.152125607001 |       22582.7935995 | 0.000376772892823
    Kepler-387b | 287.798184 |  45.656715 |      12.909 |      nan |         1.03 |           1.05 |      1.09792926854 |              5774.0 |         nan |   1.0167488934 |      6.791636 |  0.0708807937521 |       299075.784388 | 7.88210809241e-05
    Kepler-387c | 287.798184 |  45.656715 |      12.909 |      nan |         1.03 |           1.05 |      1.09792926854 |              5774.0 |         nan | 0.869822047704 |     11.837549 |   0.102656589297 |       142582.010112 | 5.76867129238e-05
    Kepler-388b | 284.828038 |   44.60873 |      13.261 |      nan |         0.59 |           0.59 |     0.127664595639 |              4498.0 |         nan | 0.826147506214 |      3.173315 |  0.0354453571392 |       139064.344589 | 0.000164818036822
    Kepler-388c | 284.828038 |   44.60873 |      13.261 |      nan |         0.59 |           0.59 |     0.127664595639 |              4498.0 |         nan | 0.857441222182 |     13.297004 |  0.0921268947736 |       20585.5104387 | 0.000177540836533
    Kepler-389b | 291.960005 |  44.900024 |      14.417 |      nan |         0.78 |           0.79 |     0.467067736919 |              5376.0 |         nan |  1.51289932699 |      3.244107 |  0.0394785818804 |       410129.316022 | 0.000308290004755
    Kepler-389c | 291.960005 |  44.900024 |      14.417 |      nan |         0.78 |           0.79 |     0.467067736919 |              5376.0 |         nan |  1.45868269153 |      14.51143 |   0.107177816404 |       55646.0180364 | 0.000286590007961
     Kepler-38b | 286.830353 |  42.279205 |       12.73 |    600.0 |         0.94 |           1.75 |      2.74307118292 |              5623.0 |         nan |  4.30680446826 |       105.599 |   0.428300963294 |       20464.5880992 | 0.000509128935563
    Kepler-390b | 291.628777 |  41.208603 |      12.584 |      nan |         0.67 |           0.78 |      0.38823569182 |              5166.0 |         nan |  0.83394870321 |      6.738088 |  0.0610917570873 |       142362.058457 | 9.60910718283e-05
    Kepler-390c | 291.628777 |  41.208603 |      12.584 |      nan |         0.67 |           0.78 |      0.38823569182 |              5166.0 |         nan | 0.776741837789 |     13.060022 |  0.0949702182806 |       58909.4026691 | 8.33600101462e-05
    Kepler-391b | 290.621815 |  51.057304 |      11.564 |      nan |         1.22 |           3.57 |       6.8003751899 |              4940.0 |         nan |  3.13524645862 |      7.416755 |  0.0795296605046 |        1471426.7584 |  6.4833655255e-05
    Kepler-391c | 290.621815 |  51.057304 |      11.564 |      nan |         1.22 |           3.57 |       6.8003751899 |              4940.0 |         nan |   3.5460157441 |     20.485435 |   0.156560896725 |       379691.002984 | 8.29351156224e-05
    Kepler-392b | 288.660765 |  43.368084 |      12.414 |      nan |         1.13 |           1.13 |       1.4223494407 |              5938.0 |         nan | 0.967871206211 |      5.341853 |  0.0622903349099 |       501682.563506 | 6.16696978504e-05
    Kepler-392c | 288.660765 |  43.368084 |      12.414 |      nan |         1.13 |           1.13 |       1.4223494407 |              5938.0 |         nan |  1.06979282221 |     10.423118 |  0.0972652738157 |       205757.043656 | 7.53418083697e-05
    Kepler-393b | 290.995257 |  45.192215 |      12.325 |      nan |         1.32 |           1.38 |      2.50339136508 |              6189.0 |         nan |  1.33816042523 |      9.182417 |  0.0941374755128 |       386605.196319 | 7.90408785164e-05
    Kepler-393c | 290.995257 |  45.192215 |      12.325 |      nan |         1.32 |           1.38 |      2.50339136508 |              6189.0 |         nan |  1.35014865758 |     14.613612 |   0.128320562572 |        208065.59486 | 8.04634357422e-05
    Kepler-394b | 296.301953 |  50.672318 |      13.724 |      nan |         1.11 |           1.13 |      1.92180010386 |              6402.0 |         nan |   1.5996781929 |      8.005013 |  0.0810865675643 |       400013.281359 | 0.000168461991173
    Kepler-394c | 296.301953 |  50.672318 |      13.724 |      nan |         1.11 |           1.13 |      1.92180010386 |              6402.0 |         nan |  1.70110183027 |     12.130686 |   0.106978818397 |       229814.089769 | 0.000190501019576
    Kepler-395b | 293.511099 |  45.136598 |      13.818 |      nan |         0.53 |           0.56 |    0.0927082710512 |              4262.0 |         nan |  1.00856365586 |      7.054346 |   0.058254528408 |       37387.2164758 | 0.000272661702289
    Kepler-395c | 293.511099 |  45.136598 |      13.818 |      nan |         0.53 |           0.56 |    0.0927082710512 |              4262.0 |         nan |  1.31166807754 |     34.989262 |   0.169426643723 |       4419.96773241 | 0.000461174634122
    Kepler-397b | 295.894109 |  42.380451 |      14.587 |      nan |          nan |           0.77 |     0.421372750624 |              5307.0 |         nan |  2.49067391758 |     22.250949 |              nan |                 nan | 0.000879520290332
    Kepler-397c | 295.894109 |  42.380451 |      14.587 |      nan |          nan |           0.77 |     0.421372750624 |              5307.0 |         nan |  6.29008701982 |    135.498527 |              nan |                 nan |  0.00560951643443
    Kepler-398b | 291.468662 |  40.343853 |      11.514 |      nan |          nan |           0.61 |     0.135860744678 |              4493.0 |         nan | 0.939540253351 |      4.081423 |              nan |                 nan | 0.000199418149014
    Kepler-398c | 291.468662 |  40.343853 |      11.514 |      nan |          nan |           0.61 |     0.135860744678 |              4493.0 |         nan | 0.958666976085 |     11.419412 |              nan |                 nan | 0.000207620117249
    Kepler-398d | 291.468662 |  40.343853 |      11.514 |      nan |          nan |           0.61 |     0.135860744678 |              4493.0 |         nan | 0.862961754729 |    6.83437001 |              nan |                 nan | 0.000168235248992
    Kepler-399b | 299.501738 |  40.670806 |      13.175 |      nan |          nan |           0.68 |     0.379654730837 |              5502.0 |         nan | 0.969159707373 |     14.425281 |              nan |                 nan | 0.000170752252921
    Kepler-399c | 299.501738 |  40.670806 |      13.175 |      nan |          nan |           0.68 |     0.379654730837 |              5502.0 |         nan |   1.4198197873 |      26.67569 |              nan |                 nan | 0.000366473175262
    Kepler-399d | 299.501738 |  40.670806 |      13.175 |      nan |          nan |           0.68 |     0.379654730837 |              5502.0 |         nan |  1.98602075526 |     58.034616 |              nan |                 nan | 0.000717039875417
    Kepler-400b | 290.944481 |  40.480035 |      12.566 |      nan |          nan |           1.15 |      1.42221533821 |              5886.0 |         nan |  1.68057642393 |      9.024389 |              nan |                 nan | 0.000179520653451
    Kepler-400c | 290.944481 |  40.480035 |      12.566 |      nan |          nan |           1.15 |      1.42221533821 |              5886.0 |         nan |  1.50663084004 |     17.340824 |              nan |                 nan | 0.000144281813683
    Kepler-401b | 290.082749 |  50.863483 |      12.277 |      nan |          nan |           1.33 |      2.21894148756 |              6117.0 |         nan |  1.67180032526 |     14.383035 |              nan |                 nan | 0.000132818660659
    Kepler-401c | 290.082749 |  50.863483 |      12.277 |      nan |          nan |           1.33 |      2.21894148756 |              6117.0 |         nan |   2.1484822402 |     47.318218 |              nan |                 nan | 0.000219358173792
    Kepler-401d | 290.082749 |  50.863483 |      12.277 |      nan |          nan |           1.33 |      2.21894148756 |              6117.0 |         nan |  2.28095065998 |    184.256405 |              nan |                 nan | 0.000247241897351
    Kepler-402b | 288.370225 |   43.35461 |      12.303 |      nan |          nan |           1.26 |      1.95658584412 |              6090.0 |         nan |  1.24751792058 |      4.028751 |              nan |                 nan | 8.24035768627e-05
    Kepler-402c | 288.370225 |   43.35461 |      12.303 |      nan |          nan |           1.26 |      1.95658584412 |              6090.0 |         nan |  1.58749129023 |      6.124821 |              nan |                 nan | 0.000133436665247
    Kepler-402d | 288.370225 |   43.35461 |      12.303 |      nan |          nan |           1.26 |      1.95658584412 |              6090.0 |         nan |  1.40851050177 |      8.921099 |              nan |                 nan | 0.000105044339885
    Kepler-402e | 288.370225 |   43.35461 |      12.303 |      nan |          nan |           1.26 |      1.95658584412 |              6090.0 |         nan |  1.43302176914 |     11.242861 |              nan |                 nan | 0.000108732169413
    Kepler-403b | 289.921461 |   46.74456 |       11.83 |      nan |          nan |           1.33 |      2.18002311644 |              6090.0 |         nan |  1.28530379246 |      7.031462 |              nan |                 nan |  7.8505821717e-05
    Kepler-403c | 289.921461 |   46.74456 |       11.83 |      nan |          nan |           1.33 |      2.18002311644 |              6090.0 |         nan |  1.70168492367 |     54.280749 |              nan |                 nan | 0.000137609554254
    Kepler-403d | 289.921461 |   46.74456 |       11.83 |      nan |          nan |           1.33 |      2.18002311644 |              6090.0 |         nan |  1.40478002645 |   13.61159129 |              nan |                 nan | 9.37792884267e-05
    Kepler-404b | 286.398631 |  45.343533 |      13.908 |      nan |          nan |           0.88 |      0.70905056469 |              5654.0 |         nan |  1.28094158683 |     11.829851 |              nan |                 nan | 0.000178109413922
    Kepler-404c | 286.398631 |  45.343533 |      13.908 |      nan |          nan |           0.88 |      0.70905056469 |              5654.0 |         nan |  1.71484372924 |     14.751166 |              nan |                 nan | 0.000319210613383
    Kepler-405b | 291.409458 |   38.34003 |      14.543 |      nan |          nan |           0.89 |     0.813136633266 |              5818.0 |         nan |  2.03814886671 |     10.613839 |              nan |                 nan | 0.000440844429981
    Kepler-405c | 291.409458 |   38.34003 |      14.543 |      nan |          nan |           0.89 |     0.813136633266 |              5818.0 |         nan |  4.58343155625 |     29.726682 |              nan |                 nan |  0.00222943623443
    Kepler-406c | 291.848044 |  44.968224 |       11.34 |      nan |         1.07 |           1.07 |     0.964868231346 |              5538.0 |         nan | 0.823679676512 |       4.62332 |  0.0555516707011 |       427895.569975 | 4.98130017125e-05
    Kepler-407b | 286.036347 |  49.614506 |      11.332 |      nan |          1.0 |           1.01 |     0.821835981827 |              5476.0 |         nan |  1.08063949278 |       0.66931 |  0.0149744692646 |       5015870.39931 | 9.62304441585e-05
    Kepler-408b | 284.786175 |  48.423233 |       7.784 |      nan |         1.08 |           1.23 |      1.88172852753 |              6104.0 |         nan | 0.840673329059 |       2.46502 |  0.0366399421781 |       1918277.54099 | 3.92679187276e-05
    Kepler-409b |  293.67919 |  46.852764 |         8.2 |      nan |         0.92 |           0.89 |      0.63072381637 |              5460.0 |         nan |  1.18761063462 |       68.9584 |   0.320076622931 |       8425.49354843 | 0.000149679288524
  Kepler-410 Ab | 283.150698 |  45.139832 |       8.417 |    132.0 |         1.21 |           1.35 |      2.52846725382 |              6273.0 |         nan |  2.81638116399 |     17.833648 |   0.122416511775 |       230909.268466 | 0.000365854914155
    Kepler-411b | 287.605582 |  49.523262 |      10.641 |      nan |         0.83 |           0.79 |     0.342267728516 |              4974.0 |         nan |  1.82464065789 |       3.00516 |  0.0374713106127 |        333604.74426 | 0.000448429402791
    Kepler-411c | 287.605582 |  49.523262 |      10.641 |      nan |         0.83 |           0.79 |     0.342267728516 |              4974.0 |         nan |  3.32972340585 |    7.83442788 |  0.0725488921658 |       88995.5753153 |  0.00149332970116
    Kepler-414b | 297.961566 |  48.244362 |      12.087 |      nan |         0.89 |           0.95 |     0.752377899116 |              5523.0 |         nan |   1.7856266082 |           4.7 |  0.0528196035417 |       369070.886488 | 0.000296980309023
    Kepler-415b | 293.804434 |  38.639131 |      14.091 |      nan |         0.67 |           0.64 |     0.153587172518 |              4523.0 |         nan |  1.16650156953 |         4.176 |   0.044408403171 |       106583.177472 | 0.000279257132763
    Kepler-416b | 291.556965 |  39.227287 |      12.874 |      nan |          1.0 |           1.07 |      1.06020155595 |              5670.0 |         nan |  2.44629218509 |         6.319 |  0.0668906577559 |       324281.024672 | 0.000439382411533
    Kepler-417b | 293.824314 |  42.779705 |      14.426 |      nan |          0.9 |           0.81 |     0.491016090679 |              5376.0 |         nan |   2.3205033829 |        12.331 |   0.100850858128 |       66069.4301202 | 0.000689902854194
    Kepler-418b | 294.433512 |   38.35545 |      13.493 |      nan |         0.98 |           1.09 |       1.2213315631 |              5820.0 |         nan |  13.7213126702 |      86.67856 |   0.427799787928 |       9133.06362895 |   0.0133208486332
    Kepler-421b | 283.256822 |  45.087776 |      12.009 |    320.0 |         0.79 |           0.76 |     0.410808563078 |              5308.0 |         nan |  4.20389610225 |      704.1984 |    1.22281655978 |       375.993984875 |  0.00257199625102
     Kepler-42b | 292.219033 |   44.61916 |      12.177 |     38.7 |         0.13 |           0.17 |    0.0022940765743 |              3068.0 |         nan | 0.768706712217 |     1.2137672 |  0.0112807492353 |       24671.5282492 |  0.00171876725616
     Kepler-42c | 292.219033 |   44.61916 |      12.177 |     38.7 |         0.13 |           0.17 |    0.0022940765743 |              3068.0 |         nan | 0.713653427788 |    0.45328509 | 0.00585008221684 |       91737.7328919 |  0.00148139350818
     Kepler-42d | 292.219033 |   44.61916 |      12.177 |     38.7 |         0.13 |           0.17 |    0.0022940765743 |              3068.0 |         nan | 0.560916761508 |      1.865169 |  0.0150219555588 |       13912.9427147 | 0.000915150583144
    Kepler-430b | 292.808636 |  49.579445 |      12.743 |      nan |         1.17 |           1.49 |      2.38425026384 |              5884.0 |         nan |           3.25 |        35.968 |   0.224701537075 |       64625.4805262 | 0.000399933471384
    Kepler-430c | 292.808636 |  49.579445 |      12.743 |      nan |         1.17 |           1.49 |      2.38425026384 |              5884.0 |         nan |           1.75 |       110.979 |   0.476236182566 |       14387.0282093 | 0.000115957041999
    Kepler-431b | 281.112335 |  43.227789 |      10.945 |      nan |         1.07 |           1.09 |      1.38326177709 |              6004.0 |         nan |          0.764 |         6.803 |  0.0718667716389 |       366532.202546 | 4.12978353951e-05
